tick, station, state, sender, target, dataType, size, desc
3068, S13, RECEIVE, bc:17:db:1e:9e:de, 15:e2:23:3b:dc:9d, Frame, 52, DATA
3082, S15, SEND, 6:8b:27:5f:bc:32, bc:17:db:1e:9e:de, Frame, 56, DATA
3087, S12, RECEIVE, 6:8b:27:5f:bc:32, bc:17:db:1e:9e:de, Frame, 56, DATA
3090, S12, SEND, bc:17:db:1e:9e:de, 6:8b:27:5f:bc:32, Frame, 20, ACK
3092, S15, RECEIVE, bc:17:db:1e:9e:de, 6:8b:27:5f:bc:32, Frame, 20, ACK
3093, S12, SEND, bc:17:db:1e:9e:de, 6:8b:27:5f:bc:32, Frame, 20, ACK
3095, S15, RECEIVE, bc:17:db:1e:9e:de, 6:8b:27:5f:bc:32, Frame, 20, ACK
3096, S12, SEND, bc:17:db:1e:9e:de, 6:8b:27:5f:bc:32, Frame, 20, ACK
3098, S15, RECEIVE, bc:17:db:1e:9e:de, 6:8b:27:5f:bc:32, Frame, 20, ACK
3099, S12, SEND, bc:17:db:1e:9e:de, b7:3:3e:6d:2b:4b, Frame, 20, ACK
3101, S01, RECEIVE, bc:17:db:1e:9e:de, b7:3:3e:6d:2b:4b, Frame, 20, ACK
3102, S12, SEND, bc:17:db:1e:9e:de, 80:14:70:15:39:83, Frame, 56, DATA
3107, S11, RECEIVE, bc:17:db:1e:9e:de, 80:14:70:15:39:83, Frame, 56, DATA
3107, S11, RECEIVE, 130.189.133.177/0, 177.45.112.71/0, RCPacket, 36, ROUTE_REP:6 177.45.112.71/0 -> 14.205.37.179/0 -> 178.235.187.92/0 -> 130.189.133.177/0
3108, S11, SEND, 130.189.133.177/0, 177.45.112.71/0, RCPacket, 36, ROUTE_REP:6 177.45.112.71/0 -> 14.205.37.179/0 -> 178.235.187.92/0 -> 130.189.133.177/0
3108, S11, SEND, 80:14:70:15:39:83, bc:17:db:1e:9e:de, Frame, 20, ACK
3110, S12, RECEIVE, 80:14:70:15:39:83, bc:17:db:1e:9e:de, Frame, 20, ACK
3111, S11, SEND, 80:14:70:15:39:83, 39:ea:b7:f6:e3:fd, Frame, 56, DATA
3112, S15, SEND, 6:8b:27:5f:bc:32, ff:ff:ff:ff:ff:ff, Frame, 56, DATA
3116, S14, RECEIVE, 80:14:70:15:39:83, 39:ea:b7:f6:e3:fd, Frame, 56, DATA
3116, S14, RECEIVE, 130.189.133.177/0, 177.45.112.71/0, RCPacket, 36, ROUTE_REP:6 177.45.112.71/0 -> 14.205.37.179/0 -> 178.235.187.92/0 -> 130.189.133.177/0
3117, S14, SEND, 39:ea:b7:f6:e3:fd, 80:14:70:15:39:83, Frame, 20, ACK
3117, S10, RECEIVE, 6:8b:27:5f:bc:32, ff:ff:ff:ff:ff:ff, Frame, 56, DATA
3118, S10, SEND, ba:8a:7d:2:e4:ce, 6:8b:27:5f:bc:32, Frame, 20, ACK
3119, S11, RECEIVE, 39:ea:b7:f6:e3:fd, 80:14:70:15:39:83, Frame, 20, ACK
3120, S15, RECEIVE, ba:8a:7d:2:e4:ce, 6:8b:27:5f:bc:32, Frame, 20, ACK
3122, S05, SEND, 8e:c0:91:f3:cf:a6, 39:ea:b7:f6:e3:fd, Frame, 64, DATA
3123, S15, SEND, 6:8b:27:5f:bc:32, bc:17:db:1e:9e:de, Frame, 60, DATA
3128, S14, RECEIVE, 8e:c0:91:f3:cf:a6, 39:ea:b7:f6:e3:fd, Frame, 64, DATA
3128, S14, RECEIVE, 7.169.114.21/0, 152.56.31.180/0, RCPacket, 44, ROUTE_REP:7 152.56.31.180/0 -> 155.202.229.150/0 -> 35.77.47.88/0 -> 177.45.112.71/0 -> 160.220.175.59/0 -> 7.169.114.21/0
3129, S14, SEND, 7.169.114.21/0, 152.56.31.180/0, RCPacket, 44, ROUTE_REP:7 152.56.31.180/0 -> 155.202.229.150/0 -> 35.77.47.88/0 -> 177.45.112.71/0 -> 160.220.175.59/0 -> 7.169.114.21/0
3129, S14, SEND, 39:ea:b7:f6:e3:fd, 8e:c0:91:f3:cf:a6, Frame, 20, ACK
3131, S05, RECEIVE, 39:ea:b7:f6:e3:fd, 8e:c0:91:f3:cf:a6, Frame, 20, ACK
3132, S14, SEND, 39:ea:b7:f6:e3:fd, f2:f1:f:70:58:f6, Frame, 64, DATA
3138, S02, RECEIVE, 39:ea:b7:f6:e3:fd, f2:f1:f:70:58:f6, Frame, 64, DATA
3138, S02, RECEIVE, 7.169.114.21/0, 152.56.31.180/0, RCPacket, 44, ROUTE_REP:7 152.56.31.180/0 -> 155.202.229.150/0 -> 35.77.47.88/0 -> 177.45.112.71/0 -> 160.220.175.59/0 -> 7.169.114.21/0
3139, S02, SEND, 7.169.114.21/0, 152.56.31.180/0, RCPacket, 44, ROUTE_REP:7 152.56.31.180/0 -> 155.202.229.150/0 -> 35.77.47.88/0 -> 177.45.112.71/0 -> 160.220.175.59/0 -> 7.169.114.21/0
3139, S02, SEND, f2:f1:f:70:58:f6, 39:ea:b7:f6:e3:fd, Frame, 20, ACK
3141, S14, RECEIVE, f2:f1:f:70:58:f6, 39:ea:b7:f6:e3:fd, Frame, 20, ACK
3142, S02, SEND, f2:f1:f:70:58:f6, 43:7a:cb:e7:a4:6c, Frame, 64, DATA
3148, S03, RECEIVE, f2:f1:f:70:58:f6, 43:7a:cb:e7:a4:6c, Frame, 64, DATA
3148, S03, RECEIVE, 7.169.114.21/0, 152.56.31.180/0, RCPacket, 44, ROUTE_REP:7 152.56.31.180/0 -> 155.202.229.150/0 -> 35.77.47.88/0 -> 177.45.112.71/0 -> 160.220.175.59/0 -> 7.169.114.21/0
3149, S03, SEND, 43:7a:cb:e7:a4:6c, f2:f1:f:70:58:f6, Frame, 20, ACK
3151, S05, SEND, 8e:c0:91:f3:cf:a6, 39:ea:b7:f6:e3:fd, Frame, 60, DATA
3157, S14, RECEIVE, 8e:c0:91:f3:cf:a6, 39:ea:b7:f6:e3:fd, Frame, 60, DATA
3157, S14, RECEIVE, 7.169.114.21/0, 162.110.76.201/0, RCPacket, 40, ROUTE_REP:8 162.110.76.201/0 -> 14.205.37.179/0 -> 177.45.112.71/0 -> 160.220.175.59/0 -> 7.169.114.21/0
3158, S14, SEND, 7.169.114.21/0, 162.110.76.201/0, RCPacket, 40, ROUTE_REP:8 162.110.76.201/0 -> 14.205.37.179/0 -> 177.45.112.71/0 -> 160.220.175.59/0 -> 7.169.114.21/0
3158, S14, SEND, 39:ea:b7:f6:e3:fd, 8e:c0:91:f3:cf:a6, Frame, 20, ACK
3160, S05, RECEIVE, 39:ea:b7:f6:e3:fd, 8e:c0:91:f3:cf:a6, Frame, 20, ACK
3161, S14, SEND, 39:ea:b7:f6:e3:fd, 80:14:70:15:39:83, Frame, 60, DATA
3167, S11, RECEIVE, 39:ea:b7:f6:e3:fd, 80:14:70:15:39:83, Frame, 60, DATA
3167, S11, RECEIVE, 7.169.114.21/0, 162.110.76.201/0, RCPacket, 40, ROUTE_REP:8 162.110.76.201/0 -> 14.205.37.179/0 -> 177.45.112.71/0 -> 160.220.175.59/0 -> 7.169.114.21/0
3168, S11, SEND, 7.169.114.21/0, 162.110.76.201/0, RCPacket, 40, ROUTE_REP:8 162.110.76.201/0 -> 14.205.37.179/0 -> 177.45.112.71/0 -> 160.220.175.59/0 -> 7.169.114.21/0
3168, S11, SEND, 80:14:70:15:39:83, 39:ea:b7:f6:e3:fd, Frame, 20, ACK
3170, S14, RECEIVE, 80:14:70:15:39:83, 39:ea:b7:f6:e3:fd, Frame, 20, ACK
3171, S11, SEND, 80:14:70:15:39:83, 6e:c8:a7:5a:9a:4b, Frame, 60, DATA
3171, S15, SEND, 6:8b:27:5f:bc:32, bc:17:db:1e:9e:de, Frame, 60, DATA
3190, S02, SEND, f2:f1:f:70:58:f6, 43:7a:cb:e7:a4:6c, Frame, 64, DATA
3196, S03, RECEIVE, f2:f1:f:70:58:f6, 43:7a:cb:e7:a4:6c, Frame, 64, DATA
3197, S03, SEND, 43:7a:cb:e7:a4:6c, f2:f1:f:70:58:f6, Frame, 20, ACK
3199, S02, RECEIVE, 43:7a:cb:e7:a4:6c, f2:f1:f:70:58:f6, Frame, 20, ACK
3219, S11, SEND, 80:14:70:15:39:83, 6e:c8:a7:5a:9a:4b, Frame, 60, DATA
3219, S15, SEND, 6:8b:27:5f:bc:32, bc:17:db:1e:9e:de, Frame, 60, DATA
3267, S11, SEND, 80:14:70:15:39:83, 6e:c8:a7:5a:9a:4b, Frame, 60, DATA
3267, S15, SEND, 6:8b:27:5f:bc:32, bc:17:db:1e:9e:de, Frame, 60, DATA
3315, S11, SEND, 80:14:70:15:39:83, 6e:c8:a7:5a:9a:4b, Frame, 60, DATA
3315, S15, SEND, 6:8b:27:5f:bc:32, bc:17:db:1e:9e:de, Frame, 60, DATA
3343, S15, SEND, 6:8b:27:5f:bc:32, ff:ff:ff:ff:ff:ff, Frame, 60, DATA
3349, S12, RECEIVE, 6:8b:27:5f:bc:32, ff:ff:ff:ff:ff:ff, Frame, 60, DATA
3349, S10, RECEIVE, 6:8b:27:5f:bc:32, ff:ff:ff:ff:ff:ff, Frame, 60, DATA
3349, S07, RECEIVE, 6:8b:27:5f:bc:32, ff:ff:ff:ff:ff:ff, Frame, 60, DATA
3349, S13, RECEIVE, 6:8b:27:5f:bc:32, ff:ff:ff:ff:ff:ff, Frame, 60, DATA
3350, S12, SEND, bc:17:db:1e:9e:de, 6:8b:27:5f:bc:32, Frame, 20, ACK
3352, S15, RECEIVE, bc:17:db:1e:9e:de, 6:8b:27:5f:bc:32, Frame, 20, ACK
3355, S10, SEND, ba:8a:7d:2:e4:ce, 6:8b:27:5f:bc:32, Frame, 20, ACK
3357, S15, RECEIVE, ba:8a:7d:2:e4:ce, 6:8b:27:5f:bc:32, Frame, 20, ACK
3360, S07, SEND, 6e:c8:a7:5a:9a:4b, 6:8b:27:5f:bc:32, Frame, 20, ACK
3362, S15, RECEIVE, 6e:c8:a7:5a:9a:4b, 6:8b:27:5f:bc:32, Frame, 20, ACK
3363, S11, SEND, 80:14:70:15:39:83, 6e:c8:a7:5a:9a:4b, Frame, 60, DATA
3369, S15, SEND, 6:8b:27:5f:bc:32, bc:17:db:1e:9e:de, Frame, 56, DATA
3416, S15, SEND, 6:8b:27:5f:bc:32, bc:17:db:1e:9e:de, Frame, 56, DATA
3421, S12, RECEIVE, 6:8b:27:5f:bc:32, bc:17:db:1e:9e:de, Frame, 56, DATA
3421, S12, RECEIVE, 130.189.133.177/0, 96.56.122.190/0, RCPacket, 36, ROUTE_REP:8 96.56.122.190/0 -> 14.205.37.179/0 -> 178.235.187.92/0 -> 130.189.133.177/0
3422, S12, SEND, 130.189.133.177/0, 96.56.122.190/0, RCPacket, 36, ROUTE_REP:8 96.56.122.190/0 -> 14.205.37.179/0 -> 178.235.187.92/0 -> 130.189.133.177/0
3422, S12, SEND, bc:17:db:1e:9e:de, 6:8b:27:5f:bc:32, Frame, 20, ACK
3424, S15, RECEIVE, bc:17:db:1e:9e:de, 6:8b:27:5f:bc:32, Frame, 20, ACK
3425, S12, SEND, bc:17:db:1e:9e:de, b7:3:3e:6d:2b:4b, Frame, 56, DATA
3430, S01, RECEIVE, bc:17:db:1e:9e:de, b7:3:3e:6d:2b:4b, Frame, 56, DATA
3430, S01, RECEIVE, 130.189.133.177/0, 96.56.122.190/0, RCPacket, 36, ROUTE_REP:8 96.56.122.190/0 -> 14.205.37.179/0 -> 178.235.187.92/0 -> 130.189.133.177/0
3431, S01, SEND, b7:3:3e:6d:2b:4b, bc:17:db:1e:9e:de, Frame, 20, ACK
3433, S12, RECEIVE, b7:3:3e:6d:2b:4b, bc:17:db:1e:9e:de, Frame, 20, ACK
3435, S15, SEND, 6:8b:27:5f:bc:32, ff:ff:ff:ff:ff:ff, Frame, 56, DATA
3440, S12, RECEIVE, 6:8b:27:5f:bc:32, ff:ff:ff:ff:ff:ff, Frame, 56, DATA
3440, S10, RECEIVE, 6:8b:27:5f:bc:32, ff:ff:ff:ff:ff:ff, Frame, 56, DATA
3440, S07, RECEIVE, 6:8b:27:5f:bc:32, ff:ff:ff:ff:ff:ff, Frame, 56, DATA
3440, S13, RECEIVE, 6:8b:27:5f:bc:32, ff:ff:ff:ff:ff:ff, Frame, 56, DATA
3441, S12, SEND, bc:17:db:1e:9e:de, 6:8b:27:5f:bc:32, Frame, 20, ACK
3443, S15, RECEIVE, bc:17:db:1e:9e:de, 6:8b:27:5f:bc:32, Frame, 20, ACK
3446, S10, SEND, ba:8a:7d:2:e4:ce, 6:8b:27:5f:bc:32, Frame, 20, ACK
3448, S15, RECEIVE, ba:8a:7d:2:e4:ce, 6:8b:27:5f:bc:32, Frame, 20, ACK
3451, S07, SEND, 6e:c8:a7:5a:9a:4b, 6:8b:27:5f:bc:32, Frame, 20, ACK
3453, S15, RECEIVE, 6e:c8:a7:5a:9a:4b, 6:8b:27:5f:bc:32, Frame, 20, ACK
3460, S15, SEND, 6:8b:27:5f:bc:32, bc:17:db:1e:9e:de, Frame, 56, DATA
3465, S12, RECEIVE, 6:8b:27:5f:bc:32, bc:17:db:1e:9e:de, Frame, 56, DATA
3465, S12, RECEIVE, 130.189.133.177/0, 35.77.47.88/0, RCPacket, 36, ROUTE_REP:9 35.77.47.88/0 -> 96.56.122.190/0 -> 162.110.76.201/0 -> 130.189.133.177/0
3466, S12, SEND, 130.189.133.177/0, 35.77.47.88/0, RCPacket, 36, ROUTE_REP:9 35.77.47.88/0 -> 96.56.122.190/0 -> 162.110.76.201/0 -> 130.189.133.177/0
3466, S12, SEND, bc:17:db:1e:9e:de, 6:8b:27:5f:bc:32, Frame, 20, ACK
3468, S15, RECEIVE, bc:17:db:1e:9e:de, 6:8b:27:5f:bc:32, Frame, 20, ACK
3469, S12, SEND, bc:17:db:1e:9e:de, f2:f1:f:70:58:f6, Frame, 56, DATA
3474, S02, RECEIVE, bc:17:db:1e:9e:de, f2:f1:f:70:58:f6, Frame, 56, DATA
3474, S02, RECEIVE, 130.189.133.177/0, 35.77.47.88/0, RCPacket, 36, ROUTE_REP:9 35.77.47.88/0 -> 96.56.122.190/0 -> 162.110.76.201/0 -> 130.189.133.177/0
3475, S02, SEND, f2:f1:f:70:58:f6, bc:17:db:1e:9e:de, Frame, 20, ACK
3477, S12, RECEIVE, f2:f1:f:70:58:f6, bc:17:db:1e:9e:de, Frame, 20, ACK
3479, S15, SEND, 6:8b:27:5f:bc:32, ff:ff:ff:ff:ff:ff, Frame, 56, DATA
3484, S12, RECEIVE, 6:8b:27:5f:bc:32, ff:ff:ff:ff:ff:ff, Frame, 56, DATA
3484, S10, RECEIVE, 6:8b:27:5f:bc:32, ff:ff:ff:ff:ff:ff, Frame, 56, DATA
3484, S07, RECEIVE, 6:8b:27:5f:bc:32, ff:ff:ff:ff:ff:ff, Frame, 56, DATA
3484, S13, RECEIVE, 6:8b:27:5f:bc:32, ff:ff:ff:ff:ff:ff, Frame, 56, DATA
3485, S12, SEND, bc:17:db:1e:9e:de, 6:8b:27:5f:bc:32, Frame, 20, ACK
3487, S15, RECEIVE, bc:17:db:1e:9e:de, 6:8b:27:5f:bc:32, Frame, 20, ACK
3490, S10, SEND, ba:8a:7d:2:e4:ce, 6:8b:27:5f:bc:32, Frame, 20, ACK
3492, S15, RECEIVE, ba:8a:7d:2:e4:ce, 6:8b:27:5f:bc:32, Frame, 20, ACK
3495, S07, SEND, 6e:c8:a7:5a:9a:4b, 6:8b:27:5f:bc:32, Frame, 20, ACK
3497, S15, RECEIVE, 6e:c8:a7:5a:9a:4b, 6:8b:27:5f:bc:32, Frame, 20, ACK
4458, S09, SEND, df:db:e7:56:56:42, 39:ea:b7:f6:e3:fd, Frame, 20, ACK
4460, S14, RECEIVE, df:db:e7:56:56:42, 39:ea:b7:f6:e3:fd, Frame, 20, ACK
4461, S09, SEND, df:db:e7:56:56:42, b7:3:3e:6d:2b:4b, Frame, 20, ACK
4463, S01, RECEIVE, df:db:e7:56:56:42, b7:3:3e:6d:2b:4b, Frame, 20, ACK
4464, S09, SEND, df:db:e7:56:56:42, b7:3:3e:6d:2b:4b, Frame, 20, ACK
4466, S01, RECEIVE, df:db:e7:56:56:42, b7:3:3e:6d:2b:4b, Frame, 20, ACK
4467, S09, SEND, df:db:e7:56:56:42, b7:3:3e:6d:2b:4b, Frame, 20, ACK
4469, S01, RECEIVE, df:db:e7:56:56:42, b7:3:3e:6d:2b:4b, Frame, 20, ACK
4470, S09, SEND, df:db:e7:56:56:42, bc:17:db:1e:9e:de, Frame, 20, ACK
4472, S12, RECEIVE, df:db:e7:56:56:42, bc:17:db:1e:9e:de, Frame, 20, ACK
4473, S09, SEND, df:db:e7:56:56:42, 6e:c8:a7:5a:9a:4b, Frame, 20, ACK
4475, S07, RECEIVE, df:db:e7:56:56:42, 6e:c8:a7:5a:9a:4b, Frame, 20, ACK
4476, S09, SEND, df:db:e7:56:56:42, b7:3:3e:6d:2b:4b, Frame, 20, ACK
4478, S01, RECEIVE, df:db:e7:56:56:42, b7:3:3e:6d:2b:4b, Frame, 20, ACK
4479, S09, SEND, df:db:e7:56:56:42, 77:ac:6c:7d:c4:91, Frame, 20, ACK
4481, S06, RECEIVE, df:db:e7:56:56:42, 77:ac:6c:7d:c4:91, Frame, 20, ACK
4482, S09, SEND, df:db:e7:56:56:42, f2:f1:f:70:58:f6, Frame, 20, ACK
4484, S02, RECEIVE, df:db:e7:56:56:42, f2:f1:f:70:58:f6, Frame, 20, ACK
4485, S09, SEND, df:db:e7:56:56:42, f2:f1:f:70:58:f6, Frame, 20, ACK
4487, S02, RECEIVE, df:db:e7:56:56:42, f2:f1:f:70:58:f6, Frame, 20, ACK
4488, S09, SEND, df:db:e7:56:56:42, bc:17:db:1e:9e:de, Frame, 20, ACK
4490, S12, RECEIVE, df:db:e7:56:56:42, bc:17:db:1e:9e:de, Frame, 20, ACK
4491, S09, SEND, df:db:e7:56:56:42, 39:ea:b7:f6:e3:fd, Frame, 20, ACK
4493, S14, RECEIVE, df:db:e7:56:56:42, 39:ea:b7:f6:e3:fd, Frame, 20, ACK
4494, S09, SEND, df:db:e7:56:56:42, 80:14:70:15:39:83, Frame, 20, ACK
4496, S11, RECEIVE, df:db:e7:56:56:42, 80:14:70:15:39:83, Frame, 20, ACK
4497, S09, SEND, df:db:e7:56:56:42, 80:14:70:15:39:83, Frame, 20, ACK
4499, S11, RECEIVE, df:db:e7:56:56:42, 80:14:70:15:39:83, Frame, 20, ACK
4500, S09, SEND, df:db:e7:56:56:42, 80:14:70:15:39:83, Frame, 20, ACK
4502, S11, RECEIVE, df:db:e7:56:56:42, 80:14:70:15:39:83, Frame, 20, ACK
4503, S09, SEND, df:db:e7:56:56:42, bc:17:db:1e:9e:de, Frame, 20, ACK
4505, S12, RECEIVE, df:db:e7:56:56:42, bc:17:db:1e:9e:de, Frame, 20, ACK
4506, S09, SEND, df:db:e7:56:56:42, f2:f1:f:70:58:f6, Frame, 20, ACK
4508, S02, RECEIVE, df:db:e7:56:56:42, f2:f1:f:70:58:f6, Frame, 20, ACK
4509, S09, SEND, df:db:e7:56:56:42, bc:17:db:1e:9e:de, Frame, 20, ACK
4511, S12, RECEIVE, df:db:e7:56:56:42, bc:17:db:1e:9e:de, Frame, 20, ACK
4512, S09, SEND, df:db:e7:56:56:42, 39:ea:b7:f6:e3:fd, Frame, 48, DATA
4516, S14, RECEIVE, df:db:e7:56:56:42, 39:ea:b7:f6:e3:fd, Frame, 48, DATA
4516, S14, RECEIVE, 11.45.251.230/0, 177.45.112.71/0, RCPacket, 28, ROUTE_REP:1 177.45.112.71/0 -> 11.45.251.230/0
4517, S14, SEND, 39:ea:b7:f6:e3:fd, df:db:e7:56:56:42, Frame, 20, ACK
4519, S09, RECEIVE, 39:ea:b7:f6:e3:fd, df:db:e7:56:56:42, Frame, 20, ACK
4520, S09, SEND, df:db:e7:56:56:42, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
4524, S12, RECEIVE, df:db:e7:56:56:42, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
4524, S02, RECEIVE, df:db:e7:56:56:42, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
4524, S11, RECEIVE, df:db:e7:56:56:42, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
4524, S06, RECEIVE, df:db:e7:56:56:42, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
4524, S07, RECEIVE, df:db:e7:56:56:42, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
4524, S14, RECEIVE, df:db:e7:56:56:42, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
4524, S01, RECEIVE, df:db:e7:56:56:42, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
4524, S05, RECEIVE, df:db:e7:56:56:42, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
4525, S12, SEND, bc:17:db:1e:9e:de, df:db:e7:56:56:42, Frame, 20, ACK
4525, S06, SEND, 77:ac:6c:7d:c4:91, df:db:e7:56:56:42, Frame, 20, ACK
4530, S02, SEND, f2:f1:f:70:58:f6, df:db:e7:56:56:42, Frame, 20, ACK
4530, S07, SEND, 6e:c8:a7:5a:9a:4b, df:db:e7:56:56:42, Frame, 20, ACK
4535, S11, SEND, 80:14:70:15:39:83, df:db:e7:56:56:42, Frame, 20, ACK
4537, S09, RECEIVE, 80:14:70:15:39:83, df:db:e7:56:56:42, Frame, 20, ACK
4544, S14, SEND, 39:ea:b7:f6:e3:fd, df:db:e7:56:56:42, Frame, 20, ACK
4546, S09, RECEIVE, 39:ea:b7:f6:e3:fd, df:db:e7:56:56:42, Frame, 20, ACK
4561, S01, SEND, b7:3:3e:6d:2b:4b, df:db:e7:56:56:42, Frame, 20, ACK
4563, S09, RECEIVE, b7:3:3e:6d:2b:4b, df:db:e7:56:56:42, Frame, 20, ACK
4594, S09, SEND, df:db:e7:56:56:42, 6e:c8:a7:5a:9a:4b, Frame, 48, DATA
4598, S07, RECEIVE, df:db:e7:56:56:42, 6e:c8:a7:5a:9a:4b, Frame, 48, DATA
4598, S07, RECEIVE, 11.45.251.230/0, 162.110.76.201/0, RCPacket, 28, ROUTE_REP:2 162.110.76.201/0 -> 11.45.251.230/0
4599, S07, SEND, 6e:c8:a7:5a:9a:4b, df:db:e7:56:56:42, Frame, 20, ACK
4601, S09, RECEIVE, 6e:c8:a7:5a:9a:4b, df:db:e7:56:56:42, Frame, 20, ACK
4602, S09, SEND, df:db:e7:56:56:42, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
4606, S12, RECEIVE, df:db:e7:56:56:42, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
4606, S02, RECEIVE, df:db:e7:56:56:42, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
4606, S11, RECEIVE, df:db:e7:56:56:42, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
4606, S06, RECEIVE, df:db:e7:56:56:42, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
4606, S07, RECEIVE, df:db:e7:56:56:42, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
4606, S14, RECEIVE, df:db:e7:56:56:42, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
4606, S01, RECEIVE, df:db:e7:56:56:42, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
4606, S05, RECEIVE, df:db:e7:56:56:42, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
4607, S12, SEND, bc:17:db:1e:9e:de, df:db:e7:56:56:42, Frame, 20, ACK
4607, S06, SEND, 77:ac:6c:7d:c4:91, df:db:e7:56:56:42, Frame, 20, ACK
4612, S02, SEND, f2:f1:f:70:58:f6, df:db:e7:56:56:42, Frame, 20, ACK
4612, S07, SEND, 6e:c8:a7:5a:9a:4b, df:db:e7:56:56:42, Frame, 20, ACK
4617, S11, SEND, 80:14:70:15:39:83, df:db:e7:56:56:42, Frame, 20, ACK
4619, S09, RECEIVE, 80:14:70:15:39:83, df:db:e7:56:56:42, Frame, 20, ACK
4626, S14, SEND, 39:ea:b7:f6:e3:fd, df:db:e7:56:56:42, Frame, 20, ACK
4628, S09, RECEIVE, 39:ea:b7:f6:e3:fd, df:db:e7:56:56:42, Frame, 20, ACK
4643, S01, SEND, b7:3:3e:6d:2b:4b, df:db:e7:56:56:42, Frame, 20, ACK
4645, S09, RECEIVE, b7:3:3e:6d:2b:4b, df:db:e7:56:56:42, Frame, 20, ACK
4659, S05, SEND, 8e:c0:91:f3:cf:a6, df:db:e7:56:56:42, Frame, 20, ACK
4661, S09, RECEIVE, 8e:c0:91:f3:cf:a6, df:db:e7:56:56:42, Frame, 20, ACK
4662, S05, SEND, 8e:c0:91:f3:cf:a6, df:db:e7:56:56:42, Frame, 20, ACK
4664, S09, RECEIVE, 8e:c0:91:f3:cf:a6, df:db:e7:56:56:42, Frame, 20, ACK
4676, S09, SEND, df:db:e7:56:56:42, b7:3:3e:6d:2b:4b, Frame, 48, DATA
4680, S01, RECEIVE, df:db:e7:56:56:42, b7:3:3e:6d:2b:4b, Frame, 48, DATA
4680, S01, RECEIVE, 11.45.251.230/0, 96.56.122.190/0, RCPacket, 28, ROUTE_REP:3 96.56.122.190/0 -> 11.45.251.230/0
4681, S01, SEND, b7:3:3e:6d:2b:4b, df:db:e7:56:56:42, Frame, 20, ACK
4683, S09, RECEIVE, b7:3:3e:6d:2b:4b, df:db:e7:56:56:42, Frame, 20, ACK
4684, S09, SEND, df:db:e7:56:56:42, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
4688, S12, RECEIVE, df:db:e7:56:56:42, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
4688, S02, RECEIVE, df:db:e7:56:56:42, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
4688, S11, RECEIVE, df:db:e7:56:56:42, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
4688, S06, RECEIVE, df:db:e7:56:56:42, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
4688, S07, RECEIVE, df:db:e7:56:56:42, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
4688, S14, RECEIVE, df:db:e7:56:56:42, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
4688, S01, RECEIVE, df:db:e7:56:56:42, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
4688, S05, RECEIVE, df:db:e7:56:56:42, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
4689, S12, SEND, bc:17:db:1e:9e:de, df:db:e7:56:56:42, Frame, 20, ACK
4689, S06, SEND, 77:ac:6c:7d:c4:91, df:db:e7:56:56:42, Frame, 20, ACK
4694, S02, SEND, f2:f1:f:70:58:f6, df:db:e7:56:56:42, Frame, 20, ACK
4694, S07, SEND, 6e:c8:a7:5a:9a:4b, df:db:e7:56:56:42, Frame, 20, ACK
4699, S11, SEND, 80:14:70:15:39:83, df:db:e7:56:56:42, Frame, 20, ACK
4701, S09, RECEIVE, 80:14:70:15:39:83, df:db:e7:56:56:42, Frame, 20, ACK
4708, S14, SEND, 39:ea:b7:f6:e3:fd, df:db:e7:56:56:42, Frame, 20, ACK
4710, S09, RECEIVE, 39:ea:b7:f6:e3:fd, df:db:e7:56:56:42, Frame, 20, ACK
4725, S01, SEND, b7:3:3e:6d:2b:4b, df:db:e7:56:56:42, Frame, 20, ACK
4727, S09, RECEIVE, b7:3:3e:6d:2b:4b, df:db:e7:56:56:42, Frame, 20, ACK
4729, S13, SEND, 15:e2:23:3b:dc:9d, 6e:c8:a7:5a:9a:4b, Frame, 48, DATA
4733, S07, RECEIVE, 15:e2:23:3b:dc:9d, 6e:c8:a7:5a:9a:4b, Frame, 48, DATA
4734, S07, SEND, 6e:c8:a7:5a:9a:4b, 15:e2:23:3b:dc:9d, Frame, 20, ACK
